market_slug,asset_id,market_id,event_type,price,side,size,hash,timestamp
mlb-stl-cws-2025-06-19,82462184265600084993511579879409372867771586269729489427735675911966713920135,553405,book,0.99,ask,4543.0,9170be2ac54f2e37c56cb24b8e05e76a361bd561,1750361390387
mlb-stl-cws-2025-06-19,82462184265600084993511579879409372867771586269729489427735675911966713920135,553405,book,0.98,ask,1280.0,9170be2ac54f2e37c56cb24b8e05e76a361bd561,1750361390387
mlb-stl-cws-2025-06-19,82462184265600084993511579879409372867771586269729489427735675911966713920135,553405,book,0.97,ask,784.0,9170be2ac54f2e37c56cb24b8e05e76a361bd561,1750361390387
mlb-stl-cws-2025-06-19,82462184265600084993511579879409372867771586269729489427735675911966713920135,553405,book,0.96,ask,150.0,9170be2ac54f2e37c56cb24b8e05e76a361bd561,1750361390387
mlb-stl-cws-2025-06-19,82462184265600084993511579879409372867771586269729489427735675911966713920135,553405,book,0.94,ask,365.0,9170be2ac54f2e37c56cb24b8e05e76a361bd561,1750361390387
mlb-stl-cws-2025-06-19,82462184265600084993511579879409372867771586269729489427735675911966713920135,553405,book,0.9,ask,300.0,9170be2ac54f2e37c56cb24b8e05e76a361bd561,1750361390387
mlb-stl-cws-2025-06-19,82462184265600084993511579879409372867771586269729489427735675911966713920135,553405,book,0.89,ask,40050.0,9170be2ac54f2e37c56cb24b8e05e76a361bd561,1750361390387
mlb-stl-cws-2025-06-19,82462184265600084993511579879409372867771586269729489427735675911966713920135,553405,book,0.82,ask,50.0,9170be2ac54f2e37c56cb24b8e05e76a361bd561,1750361390387
mlb-stl-cws-2025-06-19,82462184265600084993511579879409372867771586269729489427735675911966713920135,553405,book,0.74,ask,10000.0,9170be2ac54f2e37c56cb24b8e05e76a361bd561,1750361390387
mlb-stl-cws-2025-06-19,82462184265600084993511579879409372867771586269729489427735675911966713920135,553405,book,0.69,ask,1612.5,9170be2ac54f2e37c56cb24b8e05e76a361bd561,1750361390387
mlb-stl-cws-2025-06-19,82462184265600084993511579879409372867771586269729489427735675911966713920135,553405,book,0.65,ask,3618.0,9170be2ac54f2e37c56cb24b8e05e76a361bd561,1750361390387
mlb-stl-cws-2025-06-19,82462184265600084993511579879409372867771586269729489427735675911966713920135,553405,book,0.64,ask,3618.0,9170be2ac54f2e37c56cb24b8e05e76a361bd561,1750361390387
